CvLaboral_Id|CvCtPais_Id|CvCtSueldo_id|CvCtExperiecia_Id|CvCtContrato_Id|CvCtSector_Id|CvDatosPersonales_Id|CvLaborales_EntidadFederativa|CvLaboral_Empresa|CvLaboral_Puesto|CvLaboral_Del|CvLaboral_Al
6186|1|5|29|2|1|11697|CIUDAD DE MÉXICO|Instituto Mexicano del Seguro Social |Jefe de Area |2012-10-16|2013-09-30
6187|1|8|2|2|1|5777|CIUDAD DE MÉXICO|Secretaría de Salud / CCINSHAE|Dirección de Desarrollo de Modelos|2014-07-16|2014-10-31
6188|1|6|25|1|2|7649|SONORA|HOTEL LUCERNA|COORDINADORA|2009-06-01|2010-07-30
6189|1|5|2|2|1|7575|CIUDAD DE MÉXICO|SUBSECRETARIA DE PREVENCIÓN Y PROMOCIÓN DE LA SALUD|JEFA DE DEPARTAMENTO  |2015-08-16|2016-07-29
6190|1|10|48|1|2|5863|CIUDAD DE MÉXICO|Teva Pharmaceuticals México|Sr IT Manager|2006-02-01|2013-01-14
6191|1|6|19|1|3|7649|SONORA|CANACINTRA|DIRECTORA|2010-08-01|2012-09-07
6192|1|6|2|2|1|5778|CIUDAD DE MÉXICO|COMISIÓN NACIONAL DE ARBITRAJE MÉDICO|JEFE DEL DEPARTAMENTO DE VINCULACIÓN |2003-06-01|2007-02-28
6194|1|7|2|2|1|5778|CIUDAD DE MÉXICO|COMISIÓN NACIONAL DE ARBITRAJE MÉDICO |COORDINADORA DE ENLACE ESTRATÉGICO|2001-08-01|2003-05-31
6195|1|7|2|2|1|5778|CIUDAD DE MÉXICO|COMISIÓN NACIONAL DE ARBITRAJE MÉDICO|ASESORA DEL COMISIONADO NACIONAL DE ARBITRAJE MÉDICO|1998-06-01|2001-07-31
6196|1|2|46|1|2|5863|CIUDAD DE MÉXICO|Ivax Pharmaceuticals México|IT Manager|2005-01-16|2006-02-27
6197|1|2|2|1|1|11674|CIUDAD DE MÉXICO|Semarnat|Profesionista Titulado|1998-05-01|2014-10-16
6198|1|7|2|2|1|11638|ESTADO DE MÉXICO|ayuntamiento de temascaltepec|primer regidor|2009-10-17|2012-12-31
6199|1|6|2|2|1|5778|CIUDAD DE MÉXICO|COMISIÓN NACIONAL DE ARBITRAJE MÉDICO|JEFE DEL DEPARTAMENTO DEL ÁREA DEL COMISIONADO NACIONAL|1996-07-16|1998-05-31
6200|1|6|2|1|1|11638|ESTADO DE MÉXICO|instituto nacional de la economía social (inaes)|subdirector de proyectos economicos|2013-09-16|2015-06-30
6202|1|5|2|2|1|5778|CIUDAD DE MÉXICO|INSTITUTO NACIONAL DE PEDIATRÍA|JEFE DEL DEPARTAMENTO DE CONTROL DE BIENES E INVENTARIOS|1993-04-01|1996-03-31
6203|1|3|11|2|2|7382|CIUDAD DE MÉXICO|INFOSYST S. C|DOCUMENTADORA/TESTER|2009-08-01|2010-03-15
6204|1|6|16|6|1|5593|AGUASCALIENTES|COMISIÓN NACIONAL DE ARBITRAJE MÉDICO|JEFE DE DEPARTAMENTO|2010-07-16|2010-12-31
6205|1|6|2|2|1|11638|ESTADO DE MÉXICO|gobierno de estado de méxico|encargado del área de control de gestion |2007-09-29|2009-03-30
6207|1|4|2|2|1|5778|CIUDAD DE MÉXICO|INSTITUTO NACIONAL DE PEDIATRÍA|JEFE DEL ALMACÉN DE FARMACIA INTRAHOSPITALARIA|1989-08-16|1993-03-31
6208|1|4|11|2|2|7382|CIUDAD DE MÉXICO|TSC Tecnologías en Sistemas de Cómputo|CONSULTOR METODOLOGIA MOPROSOFT|2010-04-01|2010-06-15
6209|1|6|2|6|1|7741|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE DEPARTAMENTO|2016-01-01|2016-07-15
6210|1|5|11|3|2|7382|CIUDAD DE MÉXICO|INFOTEC|Documentador/Analista|2010-09-01|2011-01-31
6211|1|5|2|2|1|7326|CIUDAD DE MÉXICO|Secretaria de Salud / CNPSS|Departamento de Auditoria Médica|2015-05-01|2016-07-29
6212|1|5|16|8|1|11656|CIUDAD DE MÉXICO|SECRETARIA DE SALUD |MEDIO RESIDENTE PARA COMUNIDAD ITINERANTE|2011-06-01|2012-12-30
6213|1|7|2|2|1|12028|CIUDAD DE MÉXICO|COSEJO DE SALUBRIDAD GENERAL|COORDINADOR ADMINISTRATIVO|2009-08-01|2010-05-31
6214|1|2|1|3|1|13467|CIUDAD DE MÉXICO|COLEGIO DE MÉXICO|ASISTENTE DE INVESTIGACIÓN|1993-09-02|1994-09-04
6215|1|8|13|3|2|5777|CIUDAD DE MÉXICO|CASAO SA de CV|Asesora|2010-04-16|2014-06-30
6216|1|6|16|2|1|11656|MORELOS|SERVICIOS DE SALUD DE MORELOS|JEFE DE DEPARTAMENTO|2013-01-01|2014-06-30
6217|1|7|2|3|1|12028|CIUDAD DE MÉXICO|CONSEJO DE SALUBRIDAD GENERAL|ASESOR|2009-04-22|2009-11-15
6219|1|5|11|1|2|7382|CIUDAD DE MÉXICO|Ciia y Asociados|Tester|2011-02-01|2011-06-15
6220|1|5|16|2|1|11656|CIUDAD DE MÉXICO|SECRETRIA DE SALUD|SUBDIRECTOR DE AREA|2014-07-01|2015-06-30
6221|1|3|24|1|2|7326|CIUDAD DE MÉXICO|Fármacos Especializados S.A.|Representante Médico|2013-02-01|2016-07-29
6223|1|3|13|1|3|7474|CIUDAD DE MÉXICO|FEDERACION DE INSTITUCIONES Y ORGANISMOS FINANCIEROS RURALES AC|ASISTENCIA TECNICA|2012-07-02|2013-10-31
6224|1|5|48|1|2|7326|CIUDAD DE MÉXICO|Health Digital Systems|Coordinador de Modelo de Aprovechamiento|2014-02-13|2015-03-19
6225|1|10|19|4|1|5593|CIUDAD DE MÉXICO|UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO|PROFESOR DE ASIGNATURA "A"|1986-01-01|1991-12-31
6227|1|2|2|3|1|7816|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DEPARTAMENTO|2012-05-12|2016-07-31
6228|1|5|2|6|1|7741|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE DEPARTAMENTO|2014-05-01|2015-12-31
6229|1|7|2|2|1|5777|CIUDAD DE MÉXICO|Secretaría de Salud|Subdirector de Area|2009-11-01|2010-04-15
6230|1|2|1|1|1|7816|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SOPORTE ADMINISTRATIVOS|2000-01-01|2010-01-01
6232|1|4|2|2|1|12030|CIUDAD DE MÉXICO|PROCURADURÍA GENERAL DE LA REPÚBLICA|PAGADOR HABILITADO|2008-01-01|2013-04-15
6233|1|2|2|1|1|7779|CIUDAD DE MÉXICO|SECRETARIA DE SALUD FEDERAL|DICTAMINADOR |2000-02-16|2001-02-01
6234|1|4|48|1|2|7326|CIUDAD DE MÉXICO|Health Digital Systems|Líder de Profesioanles al Despliegue|2011-04-01|2012-08-16
6237|1|3|14|2|2|7821|CIUDAD DE MÉXICO|DESPACHO MARTINEZ ZANABRIA Y COMPAÑIA, S.C.|AUXILIAR CONTABLE|1991-06-01|1992-08-31
6238|1|2|2|3|1|11658|VERACRUZ|CAFCE|PAGADOR |1991-09-10|1993-12-31
6240|1|7|2|2|1|5777|CIUDAD DE MÉXICO|Secretaria de Salud|Jefe del Departamento de Adquisición de Insumos Médicos por Invitación y Adjudicación Directa|2009-04-01|2009-10-31
6241|1|5|2|2|1|7779|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE DEPARTAMENTO|2002-02-16|2016-07-30
6242|1|4|24|1|2|7326|CIUDAD DE MÉXICO|Landsteiner Pharma|Coordinador del Servicio Integral de Osteoporosis|2010-05-03|2010-11-30
6243|1|7|2|2|1|5582|CIUDAD DE MÉXICO|HOSPITAL GENERAL DE MÉXICO, O.D.|JEFE DE LICITACIONES, CONVENIOS Y CONTRATOS|2008-02-01|2010-01-15
6244|1|3|1|3|2|13467|CIUDAD DE MÉXICO|FUNDACIÓN MEXICANA PARA LA SALUD|INVESTIGADOR ASOCIADO|1994-09-10|1995-08-20
6246|1|2|2|1|1|7779|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|TECNICO SUPERIOR|1996-10-16|2002-12-31
6247|1|3|1|2|1|13467|MORELOS|INSTITUTO NACIONAL DE SALUD PÚBLICA|INVESTIGADOR ASOCIADO A|1997-07-16|2001-07-31
6248|1|4|2|1|1|7741|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|APOYO ADMINISTRATIVO EN SALUD|2013-08-01|2014-05-01
6249|1|8|2|2|1|5582|CIUDAD DE MÉXICO|COMISIÓN NACIONAL DE ARBITRAJE MÉDICO|DIRECTORA DE RECURSOS FINANCIEROS|2010-01-16|2016-07-29
6251|1|6|2|2|1|11890|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD|SUBDIRECTORA DE RECURSOS ADMINISTRATIVOS|2015-11-01|2016-06-30
6252|1|5|14|2|2|7821|CIUDAD DE MÉXICO|ACARREOS ESPECIALIZADOS DE LIQUIDOS, S.A DE C.V.|CONTADOR GENERAL|1992-11-01|2002-11-30
6253|1|3|2|2|1|13467|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|DIRECTOR DE ÁREA|2001-09-01|2001-12-31
6255|1|5|14|2|2|7821|CIUDAD DE MÉXICO|DESPACHO CONTABLE FISCAL VERDIGUEL Y ASOCIADOS, S.C.|CONTADOR GENERAL|2002-12-01|2007-10-31
6256|1|3|2|1|1|13467|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|DIRECTOR DE ÁREA|2002-01-01|2003-07-31
6257|1|7|2|2|1|5582|CIUDAD DE MÉXICO|HOSPITAL GENERAL DE MÉXICO, O.D.|SUBDIRECTORA DE OPERACIÓN|2007-04-15|2008-01-31
6258|1|8|2|2|1|5644|AGUASCALIENTES|SECRETARIA DE SALUD|DIRECTOR DE RELACIONES COMERCIALES|2008-01-01|2016-07-29
6259|1|4|16|1|1|11736|CIUDAD DE MÉXICO|CENTROS DE INTEGRACIÓN JUVENIL, A.C.|SUBJEFA DE DEPARTAMENTO|2009-03-23|2015-09-15
6264|1|7|19|2|2|5644|CIUDAD DE MÉXICO|inite|ESPECIALISTA|2000-01-01|2008-12-31
6265|1|6|2|3|1|5582|CIUDAD DE MÉXICO|HOSPITAL GENERAL DE MÉXICO, O.D.|JEFA DE INVENTARIOS|2007-01-01|2007-04-15
6266|1|6|1|1|2|7326|CIUDAD DE MÉXICO|American British Cowdray Medical Center|Coordinador de Vigilancia Epidemiológica|2012-08-13|2012-12-10
6267|1|4|29|2|1|7867|CIUDAD DE MÉXICO|Comision nacional de proteccion social en salud|soporte administrativo|2014-11-01|2015-10-15
6269|1|13|2|2|1|13467|CIUDAD DE MÉXICO|SEDESOL|DIRECTOR GENERAL|2009-02-01|2012-08-31
6270|1|6|2|6|1|7741|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE DEPARTAMENTO|2012-01-01|2013-07-31
6271|1|3|29|1|2|7867|CIUDAD DE MÉXICO|Notaria 186|abogado pasante |2014-06-01|2014-10-31
6272|1|10|2|2|1|13467|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|DIRECTOR GENERAL ADJUNTO|2003-08-01|2009-01-31
6275|1|5|14|2|2|5747|ESTADO DE MÉXICO|Vadelma, S.R.L. de C.V.|Gerente|1994-01-03|2012-12-21
6276|1|8|2|1|2|13467|CIUDAD DE MÉXICO|CONSULTORÍA  INDEPENDIENTE|CONSULTOR|2012-09-01|2013-02-28
6277|1|7|2|2|1|5582|CIUDAD DE MÉXICO|BANCO NACIONAL DEL EJÉRCITO, FUERZA AÉREA Y ARMADA, S.N.C.|GERENTE DE MESA DE CONTROL CONTABLE|1998-07-01|2006-09-18
6279|1|5|2|2|1|7382|CIUDAD DE MÉXICO|COMISION NACIONAL DE PROTECCION SOCIAL EN SALUD|SOPORTE ADMINISTRATIVO C|2011-01-01|2014-08-15
6280|1|9|1|2|1|13467|MORELOS|INSTITUTO NACIONAL DE SALUD PÚBLICA|DIRECTOR DE ÁREA|2013-03-01|2014-03-31
6281|1|2|14|5|2|7802|CIUDAD DE MÉXICO|ROCA ASESORES JURÍDICOS|AUXILIAR|2010-11-01|2013-03-01
6282|1|4|2|2|1|7550|CIUDAD DE MÉXICO|SERVICIO NACIONAL DE SANIDAD, INOCUIDAD Y CALIDAD AGROALIMENTARIA (SENASICA)   |OFICIAL DE SANIDAD AGROPECUARIA ACUICOLA Y PESQUERA|2012-10-16|2016-02-29
6284|1|2|4|1|1|7550|CIUDAD DE MÉXICO|SERVICIO NACIONAL DE SANIDAD, INOCUIDAD Y CALIDAD AGROALIMENTARIA (SENASICA) |ENLACE DE ALTO NIVEL DE RESPONSABILIDAD |2012-04-01|2012-10-15
6285|1|11|2|2|1|13467|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|DIRECTOR GENERAL ADJUNTO|2013-04-01|2016-06-15
6286|1|2|16|3|1|7462|CIUDAD DE MÉXICO|Secretaría se Salud de la Ciudad de México|Jefatura de área|2011-01-01|2013-01-01
6288|1|5|2|2|1|5777|CIUDAD DE MÉXICO|Secretaría de la Función Pública|Subcoordinador en Servicios Especia|2002-02-01|2003-06-15
6290|1|2|2|1|1|11658|CIUDAD DE MÉXICO|secretaria de salud |PAGADOR HABILITADO |1993-10-01|1995-04-30
6292|1|6|2|2|1|5777|CIUDAD DE MÉXICO|Secretaría de la Función Pública|Subdirectora de Comités|2003-07-01|2008-10-15
6293|1|13|2|2|1|13467|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|DIRECTOR GENERAL|2016-06-15|2016-07-29
6294|1|2|4|5|1|7550|CIUDAD DE MÉXICO|INSTITUTO INTERAMERICANO DE COOPERACIÓN PARA LA AGRICULATURA (IICA)|AUXILIAR DE INSPECCIÓN FITOZOOSANITARIA |2010-04-15|2012-03-31
6295|1|2|2|1|1|11658|VERACRUZ|SERVICIOS DE SALUD |JEFE DE MESA |1995-05-01|1998-05-30
6297|1|5|14|6|1|7802|CIUDAD DE MÉXICO|COMISION NACIONAL DE PROTECCIÓN SOCIAL EN SALUD|JEFE DE DEPARTAMENTO DE SEGUIMIENTO|2015-08-31|2016-06-30
6298|1|5|2|2|1|5777|CIUDAD DE MÉXICO|Secretaría de la Función Pública|Jefa del Departamento de Normatividad de Adquisiciones|1998-08-15|2002-01-31
6299|1|5|14|3|2|11872|CIUDAD DE MÉXICO|DESPACHO CONTABLE |CONTADOR |2007-11-01|2008-03-31
6300|1|2|2|1|1|11658|CIUDAD DE MÉXICO|COMISION DE INSTITUTOS |APOYO ADMINISTRATIVO |1998-06-01|2008-07-30
6302|1|6|2|2|1|7382|CIUDAD DE MÉXICO|COMISION NACIONAL DE PROTECCION SOCIAL EN SALUD|JEFA DE DEPARTAMENTO DE CONTROL Y OPERACION DE BASES DE DATOS|2014-08-16|2016-07-29
6303|1|4|14|1|1|7802|CIUDAD DE MÉXICO|COMISION NACIONAL DE PROTECCIÓN SOCIAL EN SALUD|ENLACE ADMINISTRATIVO|2013-11-01|2015-08-31
6304|1|4|2|2|1|5777|CIUDAD DE MÉXICO|Hospital Juárez de México|Técnico Superior|1995-03-01|1998-01-01
6305|1|3|11|5|1|11831|CIUDAD DE MÉXICO|secretaria de salud|subdirector de area|1991-05-01|2003-05-31
6307|1|6|13|3|2|11872|CIUDAD DE MÉXICO|DESPACHO CONTABLE |CONSULTOR |2007-01-01|2007-07-31
6308|1|3|2|2|1|11658|CIUDAD DE MÉXICO|secretaria de salud |jefe del departemaneto de analisis de recursos |2008-07-01|2013-08-30
6309|1|7|29|2|1|11958|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SUBDIRECTOR DE NORMATIVIDAD, REGISTRO Y SISTEMATIZACION|2015-07-01|2016-07-29
6310|1|4|11|5|1|11831|CIUDAD DE MÉXICO|Universidad nacional Autonoma de méxico|jefe de departamento|2003-08-01|2006-04-30
6312|1|4|14|2|2|7659|CIUDAD DE MÉXICO|ALTECSA SA DE CV|CONTRALOR JUNIOR|2007-09-03|2011-11-15
6314|1|6|29|6|1|11958|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SUBDIRECTOR|2014-11-01|2015-06-30
6315|1|5|14|2|2|7659|CIUDAD DE MÉXICO|CHEMISA SA DE CV|CONTADOR GENERAL|2012-09-03|2013-07-31
6316|1|3|11|5|1|11831|CIUDAD DE MÉXICO|Universidad nacional autonoma de mexico|jefe de departamento|1989-05-01|1991-09-30
6317|1|2|16|7|1|7310|CIUDAD DE MÉXICO|IMSS CLINICA 24|MEDICO INTERNO|2007-01-01|2008-01-01
6318|1|6|29|6|1|11958|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE DEPARTAMENTO|2013-04-01|2014-10-31
6319|1|3|11|5|1|11831|CIUDAD DE MÉXICO|Universidad nacional autonoma de méxico|jefe de departamento|1987-05-01|1989-04-30
6320|1|2|40|3|1|7771|HIDALGO|SECRETARIA DE SALUD|RESPONSABLE ESTATAL DE VECTORES |2007-04-01|2012-06-30
6321|1|5|29|5|1|11958|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SOPORTE ADMINISTRATIVO C|2011-06-01|2013-03-31
6323|1|3|1|1|1|11831|CIUDAD DE MÉXICO|Universidad nacional autonoma de mexico|Profesor asociado b |1970-05-01|1998-04-30
6325|1|3|29|1|1|11958|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|APOYO ADMINISTRATIVO EN SALUD A-4|2010-06-16|2011-05-30
6326|1|4|48|3|1|7849|CIUDAD DE MÉXICO|INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES AGRÍCOLAS Y PECUARIAS|PROGRAMADOR DE SISTEMAS|2013-11-01|2015-12-31
6327|1|5|16|2|1|5540|CIUDAD DE MÉXICO|Secretaria de salud|subdirector|1997-06-30|2002-10-30
6328|1|2|14|1|2|7809|CIUDAD DE MÉXICO|EDICIONES PAULINAS SA DE CV|CONTADOR Y SISTEMAS|1989-09-02|1994-01-20
6331|1|2|1|1|1|7710|CIUDAD DE MÉXICO|Universidad Autónoma Metropolitana Azcapotzalco|Ayudante de investigación|2010-11-03|2013-11-02
6332|1|3|1|3|2|11685|CIUDAD DE MÉXICO|ESTUDIOS DE POSGRADO EN DEECHO|COORDINADOR ACADEMICO|2002-10-01|2008-06-14
6333|1|4|16|1|1|5540|CIUDAD DE MÉXICO|Secretaria de salud|medico especialista |2002-11-01|2004-06-15
6334|1|3|29|1|2|11972|CIUDAD DE MÉXICO|Despacho Asesoría Integral Jurídica|Jefe de Pasantes|2008-01-03|2008-11-30
6335|1|2|1|6|1|7710|CIUDAD DE MÉXICO|El Colegio de México|Becaria de investigación|2013-05-16|2013-12-31
6336|1|6|48|6|1|7560|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE DEPARTAMENTO|2011-01-16|2014-12-31
6338|1|12|2|1|1|5830|CIUDAD DE MÉXICO|Secretaría de Salud|Secretario Técnico del Consejo Nacional de Salud|2016-03-01|2016-07-29
6340|1|2|1|1|1|7710|CIUDAD DE MÉXICO|El Colegio de México|Becaria de investigación|2014-06-01|2015-05-15
6341|1|4|48|2|2|7560|CIUDAD DE MÉXICO|STRATEGYSYS CONSULTING|SOPORTE|2009-03-01|2011-01-15
6342|1|2|29|2|2|7381|CIUDAD DE MÉXICO|GRUPO PAVEC|ABOGADO|2007-01-01|2008-01-01
6343|1|5|16|2|1|5540|CHIHUAHUA|Secretaria de Salud|subdirector|2004-07-01|2005-12-31
6344|1|6|2|1|1|5830|CIUDAD DE MÉXICO|Universidad Nacional Autónoma de México |Director General de Administración Escolar |2008-02-07|2016-03-31
6345|1|5|52|6|1|7310|CIUDAD DE MÉXICO|COMISION NACIONAL DE PROTECCION SOCIAL EN SALUD|JEFE DE DEPARTAMENTO DE SUPERVISIÓN OPERATIVA|2015-01-01|2016-07-30
6346|1|3|29|1|1|7381|ESTADO DE MÉXICO|TFJFA|SECRETARIO AUXILIAR|2008-01-01|2010-01-01
6347|1|6|13|1|2|11979|CIUDAD DE MÉXICO|CIESOFT|GERENTE DE NUEVOS PRODUCTOS|2013-11-01|2015-04-30
6349|1|4|16|1|1|5540|CIUDAD DE MÉXICO|Secretaria de salud|medico especialista|2005-01-15|2014-04-30
6350|1|5|48|3|2|7684|CIUDAD DE MÉXICO|CNTI S.A. DE C.V.|PROGRAMADOR|2006-06-01|2014-03-01
6351|1|3|29|3|1|7381|ESTADO DE MÉXICO|SECRETARIA DE FINANZAS|NOTIFICADOR EJECUTOR|2010-01-01|2010-01-01
6352|1|7|2|1|1|5830|CIUDAD DE MÉXICO|Universidad Nacional Autónoma de México |Secretario de Servicios Escolares|2003-04-16|2008-02-06
6353|1|4|2|2|1|7684|CIUDAD DE MÉXICO|SENASICA|ENLACE DE APLICACIONES|2014-03-01|2015-06-01
6354|1|5|29|1|1|7381|CIUDAD DE MÉXICO|SECRETARÍA DE HACIENDA|ABOGADO TRIBUTARIO|2011-01-01|2011-01-01
6355|1|3|52|2|1|7310|CIUDAD DE MÉXICO|FARMACIA DE GENERICOS ADRIS|MEDICO GENERAL|2012-02-02|2013-03-05
6356|1|7|1|1|1|5540|CIUDAD DE MÉXICO|Secretaria de salud|Director|2014-05-01|2016-07-31
6357|1|4|29|5|1|7636|MORELOS|PRIMER JUZGADO DE DISTRITO DEL DÉCIMO OCTAVO CIRCUITO JUDICIAL|OFICIAL JUDICIAL|2003-06-15|2005-03-31
6358|1|4|29|1|1|7381|CIUDAD DE MÉXICO|SECRETARIA DEL TRABAJO Y PREVISIÓN SOCIAL|PROFESIONAL EJECUTIVO SEQD|2012-01-01|2013-01-01
6359|1|6|2|2|1|11872|CIUDAD DE MÉXICO|SECRETARIA DE SALUD DEL GOBIERNO DEL DISTRITO FEDERAL|ASISTENTE DE LA DIRECCIÓN GENERAL DE SERVICIOS MÉDICOS Y URGENCIAS|2000-11-01|2001-12-31
6360|1|10|2|1|1|5830|CIUDAD DE MÉXICO|Secretaria de Salud|Director de Personal, Bienes e Insumos|2001-02-16|2003-04-15
6361|1|3|19|1|2|7228|GUERRERO|UNIVERSIDAD LOYOLA DEL PACÍFICO|BIBLIOTECARIA|1998-09-14|2001-12-31
6362|1|2|14|2|2|11994|CIUDAD DE MÉXICO|ILLUSTRA GRAPHIC, S.A. DE C.V.|SUBCONTADOR|1998-10-05|2000-10-31
6363|1|3|52|5|1|7310|CIUDAD DE MÉXICO|INSTITUTO NACIONAL DE PEDIATRIA|RESPONSABLE DEL AREA DE GESTION DEL SEGURO POPULAR|2013-03-15|2014-12-01
6364|1|5|29|1|1|7381|CIUDAD DE MÉXICO|SECRETARIA DEL TRABAJO Y PREVISIÓN SOCIAL|JEDE DE DEPARTAMENTO|2013-01-01|2014-01-01
6365|1|7|29|1|1|7381|CIUDAD DE MÉXICO|SECRETARIA DEL TRABAJO Y PREVISIÓN SOCIAL|DIRECTOR DE ATENCIÓN CIUDADANA|2014-01-01|2014-01-01
6366|1|6|14|2|1|11872|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD DEL GOBIERNO DEL DISTRITO FEDERAL|JEFE DE LA UNIDAD DEPARTAMENTAL DE CONTABILIDAD|1998-06-01|2000-12-31
6367|1|2|14|2|2|11994|CIUDAD DE MÉXICO|OTTOMOTORES, S.A. DE C.V.|ENCARGADO DE CUENTAS POR PAGAR|1998-11-03|2000-07-15
6369|1|6|2|6|1|7520|CIUDAD DE MÉXICO|COMISIÓN NACIONAL DE PROTECCIÓN SOCIAL EN SALUD|JEFE DE DEPARTAMENTO DE SUPERVISIÓN OPERATIVA|2014-03-01|2016-07-29
6370|1|10|2|1|1|5830|CIUDAD DE MÉXICO|Secretaria de Salud|Coordinador de Programa de Prevención y Control de Cáncer cervicounterino|1998-11-01|2001-01-15
6373|1|4|2|3|1|7636|MORELOS|INSTITUTO DE INVESTIGACIONES ELÉCTRICAS|ASESOR JURÍDICO DEL ÁREA DE QUEJAS Y RESPONSABILIDADES DEL ÓRGANO INTERNO DE CONTROL |2005-05-30|2008-03-31
6374|1|6|2|1|1|5830|DURANGO|Secretaria de Salud del Estado de Durang|Secretario de Salud y Director General de los Servicios de Salud |1995-06-30|1998-09-14
6375|1|6|14|2|1|11872|CIUDAD DE MÉXICO|DELEGACIÓN VENUSTIANO CARRANZA|JEFE DEL DEPARTAMENTO DE CONTABILIDAD Y FINANZAS |1997-06-01|1998-06-30
6376|1|5|2|1|1|11710|VERACRUZ|SECRETARIA DE SEGURIDAD PÚBLICA|JEFE DE DEPARTAMENTO DE ELABORACIÓN DE CONTRATOS|2012-01-01|2013-01-01
6377|1|5|2|1|1|11710|AGUASCALIENTES|SECRETARÍA DE GOBERNACIÓN|JEFE DE DEPARTAMENTO DE ELABORACIÓN DE CONTRATOS|2013-01-01|2013-05-31
6378|1|6|14|2|1|11994|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD/COMISIÓN NACIONAL DE ARBITRAJE MÉDICO|SUBDIRECTORA DE CONTABILIDAD|2009-05-01|2011-04-15
6379|1|6|2|1|1|5830|DURANGO|Secretaría de Salud del Estado de Durango|Jefe de los Servicios Coordinados de Salud Pública en el Estado|1995-06-12|1995-06-29
6380|1|6|29|2|1|7636|DURANGO|DICONSA, S.A. DE C.V.|COORDINADOR DEL ÁREA DE QUEJAS DEL ÓRGANO INTERNO DE CONTROL|2008-04-01|2012-06-30
6381|1|7|2|1|1|11710|AGUASCALIENTES|MICRONET DE MÉXICO, S.A. DE C.V.|TECNOLOGÍAS DE LA INFORMACIÓN|2013-06-03|2016-04-30
6382|1|7|29|1|1|11554|CIUDAD DE MÉXICO|INSTITUTO POLITÈCNICO NACIONAL|ASESOR|1986-01-01|2000-12-31
6383|1|7|46|2|1|11994|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD/ADMINISTRACIÓN DEL PATRIMONIO DE LA BENEFICENCIA PÚBLICA|SUBDIRECTORA DE PRESUPUESTO TESORERÍA Y CONTABILIDAD|2011-04-16|2016-12-31
6384|1|3|46|2|2|11916|CIUDAD DE MÉXICO|GALAZ YAMAZAKI RUIZ URQUIZA, S.C.|AUDITOR|2007-09-17|2010-11-16
6385|1|6|14|2|1|11872|CIUDAD DE MÉXICO|SECRETARIA DE EDUCACIÓN PÚBLICA |JEFE DEL DEPTO. DE CONTABILIDAD Y FINANZAS|1994-06-01|1996-08-31
6387|1|5|29|2|1|7636|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SOPORTE ADMINISTRATIVO|2012-07-01|2013-08-30
6388|1|3|14|1|2|7809|CIUDAD DE MÉXICO|DESPACHO MIRANDA ORDOÑEZ Y ASOCIADOS|CONTADOR|1995-03-11|2001-02-20
6389|36|9|1|2|1|11554||UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO|COMISIONADO ACADÉMICO|2005-01-01|2012-01-18
6390|1|6|14|2|1|11872|CIUDAD DE MÉXICO|AEROPUERTOS Y SERVICIOS AUXILIARES |JEFE DE DEPARTAMENTO DE COSTOS|1986-06-01|1991-07-31
6391|1|4|14|1|2|7809|CIUDAD DE MÉXICO|KURSON KOSHER SA DE CV|CUENTAS POR PAGAR|2001-02-11|2007-12-13
6392|1|6|2|6|1|11916|CIUDAD DE MÉXICO|Comisión Nacional de Protección Social en Salud |Jefe de Departamento |2011-02-16|2011-12-15
6393|1|5|2|1|1|7520|CIUDAD DE MÉXICO|COMISIÓN NACIONAL DE PROTECCIÓN SOCIAL EN SALUD|SOPORTE ADMINISTRATIVO|2013-06-01|2014-02-28
6394|1|8|1|1|2|11554|CIUDAD DE MÉXICO|SCADA INDUSTRIAL S. A. DE C. V.|DIRECTOR GENERAL|2013-01-01|2013-12-31
